,post,gt_labels,pred_labels
944,"stop chasing every anti-gun activist that moseys on by & keep your eye on the target, goofballs.",threatening,irony
945,i stick up for white people  thats not what you're are racist and putting down other races .,white_grievance,white_grievance
946,go ahead. pardon still doesn't make any less deportable. can't prosecute but can load em up so they can make mexico great,threatening,incitement
947,good video on internet activism and white character #whitegenocide #freespeech #northwestfront #deportallmuslims,white_grievance,white_grievance
948,jackin it to the statue of david to uhhh save the white race,irony,white_grievance
949," of course #trump is not  "" your guy "" "" . only fools could imagine a * white friendly * candidate emerging from jew cesspit  nycity """,inferiority,inferiority
950,"secure? all can cross the borer day or night, the only thing they don't get is a free democrat party balloon when crossing",irony,irony
951,: zuckerberg's dream : the jewish ruled anti-white racist social network .,white_grievance,stereotypical
952," msm running with it anyway  apparently it appeased the snowflakes . they shud be more concerned bout  "" spirit cooking "" "" than nazi's """,white_grievance,white_grievance
953,so should legal aliens sue our immigration dept for making them pay financially and waited for years??,white_grievance,irony
954," of course the  "" holocaust "" "" didn't happen - it's a false  anti-german propaganda campaign . """,stereotypical,stereotypical
955,he was not any less an animal than any other negro.,inferiority,inferiority
956,: #whitegenocide means a future with no more white children in formerly white countries .,white_grievance,white_grievance
957,sure  i want to destroy the enemy  but larping with gay swastika shir,irony,incitement
958,& i talk alt media  israels role in 9/11  wwii revisionism & the jewish assault on western civilization,incitement,stereotypical
959,don't say that to him he is black what are you a racist smh whites are the worst,irony,white_grievance
960,Africans actually have more of some things. Like infant mortality.,inferiority,stereotypical
961,fight white genocide ! #whitegenocide #jewishsupremacy,white_grievance,white_grievance
962,#islamophobia khomeini sexually assaulting crying and screaming 4 year old girl  with parental,stereotypical,stereotypical
963,new black panther leader : kill white babies by bombing nurseries #wr,stereotypical,stereotypical
964,If we'd known that they'd cause this much trouble we'd have picked the fucking cotton ourselves!,inferiority,irony
965,What's the difference between a black person and a bucket of shit? The bucket.,inferiority,inferiority
966,shut it down : as the jewish media loses power  alternative media comes under attack via,stereotypical,stereotypical
967,#hatecrime if whites did that to #blacklivesmatterfederal govt would spend millions $ investigating via #doj &,white_grievance,white_grievance
968,Why are the dogs in china really fast? the slow ones were eaten,irony,irony
969,but is it still catch and release? close the border!,inferiority,incitement
970,integration / assimilation will eventually lead to white extinction .,white_grievance,white_grievance
971,god forbid he celebrate a white person  that would be racist . hate this country anymore .,white_grievance,white_grievance
972,take down the ((( ))) now.,threatening,threatening
973,english rose - warriors of the rose white music for white people #wpww #oi,incitement,incitement
974,our overlords / elites have a plan to genocide european,threatening,white_grievance
975,msm laughing @ trump deporting 11 million illegals. he doesn't have to! they will self-deport if you cut em off govt teat!,threatening,incitement
976,the # of radical #muslims in america who want to kill christians and jews is a lot higher than the number of racist white supremacist by far,stereotypical,white_grievance
977," rt : video about the #jewish  "" federal "" "" reserve and how your money is manipulated and stolen . #endthefed #taxes """,stereotypical,stereotypical
978,sorry muslim not the highest,inferiority,stereotypical
979,i literally read a tweet from a lefty beggging for it to be a white male .,white_grievance,white_grievance
980,you can't be a independent thinker and work for a jew . attacking white racial interests / cucking for israel is usually demanded .,stereotypical,white_grievance
981,What Do You Call It When An Ethiopian Baby Cries? A mid-life crisis,irony,irony
982,will mike tell us how jewish wives are the last stand of implicit white identity ?,incitement,stereotypical
983,berlin is the new jerusalem : more and more israeli jews moving to germany #swrm via,stereotypical,stereotypical
984,hey guys  nz european here . you have my support bringing america back to white america  the way it should've been .,incitement,incitement
985,anti-white propaganda from ( ( ( hollywood ) ) ) ...,white_grievance,white_grievance
986,why #hindumassmurder ? bcoz hindus worship leaders like gandhiji.congress imports 40000 #rohingyas & 2cr bangladeshis 2 destroy hindus .,white_grievance,stereotypical
987,yes they teach it  white shame our kids . and turn black children into victims  who hate white ppl . starts young . must change .,white_grievance,white_grievance
988,most of you wouldn't even exist were it not for the billions in aid from white countries.,inferiority,white_grievance
989," is trying to preserve a western culture that was cultivated by white europeans   "" white supremacy "" "" ? """,white_grievance,white_grievance
990,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it.",inferiority,inferiority
991,"you must be the arithmetic man; you add trouble, subtract pleasure, divide attention, and multiply ignorance.",irony,inferiority
992,white . proud . no . apologies .,incitement,incitement
993,"ridiculous garbage wackos spewing"""" excellent words i'm sure you can back up?",irony,inferiority
994,erryone knows jews  hispanics and mulattos are white .,irony,incitement
995,the indians were the first immigration movement even they had laws and consequences if you broke them?,irony,incitement
996,supremacists of any tilt are stupid  black  white or whatever . and yes black supremacists exist  i just have to watch hidden colours to see .,white_grievance,incitement
997,"we pakistani used to be great hindu nation,the moment we submitted to islam, we lost our pride,dignity, heritage, culture and became zombie.",inferiority,inferiority
998,How do you stop a Jewish man from smoking? You let him out.,irony,irony
999,dreamers are illegal. if someone kills someone after so long they get away with it. murder will be oked next. deport the leeches.,inferiority,inferiority
1000,the whole point of conservatism is to suppress white racial consciousness .,white_grievance,white_grievance
1001,I don’t think I’m racist I love black people I think every family should have one,irony,irony
1002,it's very sad! don't allow these animals to your country!,inferiority,inferiority
1003,i'm sorry but perhaps ur misunderstanding me . while black people as a % r far & away the biggest users of govt assistance  i'm certainly not,stereotypical,stereotypical
1004,"whereas, one of these inbreds who can string a sentence together and quote the qaran becomes the leader of the numb-nuts.",inferiority,inferiority
1005,: addendum : western politicians damage also europe christianity by ' pandering ' to islam . actually they dama,white_grievance,stereotypical
1006," i rt to show how silly the notion is that your obligations to your people end at your doorstep . it's us vs . the  "" bugs . "" "" """,inferiority,inferiority
1007,because white people rule the first world countries .,incitement,white_grievance
1008,"all of the emperor's adopted amigos will be safe, warm & fed while our brave vets are homeless, cold and hungry!!",white_grievance,inferiority
1009,pro-white artists need to rally around : #flint #bonestown #trs new dawn for white art ..,incitement,incitement
1010,black people have never formed a civilized society on their own without the help of white people .,inferiority,inferiority
1011,but they call us ( patriots ) the racist ...,white_grievance,white_grievance
1012,"send him to honduras with the other 500,000 pieces of trash",threatening,inferiority
1013,What's the difference between heroine and a black person? I think twice about shooting heroin.,irony,irony
1014,petition to keep the us white,incitement,incitement
1015,"We signed the Mayflower compact so we could throw the corrupt ass***es out of our government. Keep up the good work Patriots in the WH. True Patriots are proud of everything you are doing to cut the cancer out of our Republic. Just remember Treason = 1 bullet, 1down - NEXT! Never have to deal with those traitors again. God Bless!",threatening,inferiority
1016,: they hate you because the jew controlled mainstream media is brainwashing them . #jewishsupremacy,stereotypical,stereotypical
1017,agree . i'm sick of these self-hating behavior and attitude from whites nowadays . it's more common in usa / western europe .,white_grievance,white_grievance
1018,whites need to identify as white because jews are targeting us as whites,white_grievance,white_grievance
1019,what exactly is the meaning ? white people and only white people are called racist all the time for different reasons .,white_grievance,white_grievance
1020,we're not reaching out we use the example of a homogeneous israel as a meme as to why jews keep forcing diversity,stereotypical,stereotypical
1021,if they're killing your cattle isn't it time to start shooting back?,threatening,irony
1022,the republican party is not pro white . people need to shed themselves of that delusion and build a white party !,white_grievance,incitement
1023,they are openly advocating for the murder of white people : #whitegenocide #14words #hitlerwasright #wakeup,white_grievance,white_grievance
1024,oh look. another lefty whom has an unnatural fixation upon sex. is that all your tiny kind can imagine?,irony,stereotypical
1025," glaciers  nordic women  peace and prosperity . libs tell me a white ethnostate is  "" racist . "" "" so what ? """,incitement,white_grievance
1026," jewish rabbi lies about henry ford - father coughlin exposes liars   "" war mongers  international bankers  "" "" """,stereotypical,stereotypical
1027,"bexar county sheriff says the bill would alienate immigrants. wait, what? alienate illegal aliens?",irony,irony
1028,Having a criminal record is more attractive to women than having a PhD A violent alpha male is the ultimate sexual desire for women.,stereotypical,stereotypical
1029,"lol sure you do hon, you value god so much you support daily the slaughter if his most precious gifts. save illegals & kill babies",irony,stereotypical
1030,what do you call a letter from a feminist ? hate male,irony,irony
1031,send the illegals back.the parents should have entered legally.mexico will take them back .,incitement,white_grievance
1032,working class white people voting in their self interests are vilified in the press as racist xenophobic bigots .,white_grievance,white_grievance
1033,happy mother's day to all the wonderful #aryan moms out there . thank you !,incitement,incitement
1034,good to hear - u cant violate our laws and expect to get away with it forever! go ice!!!,threatening,threatening
1035," rt  "" white tax "" "" ... this us mayor wants special tax on white people via """,white_grievance,white_grievance
1036,pastors take note ; white architect designed your church  whites built it  whites paid for it . white supremacy = good,inferiority,white_grievance
1037,white americans least likely to race mix #swrm #niceone keep up the good work  make america great again !,incitement,incitement
1038,so you admit you hold whites to a higher standard than non-whites  you racist you .,white_grievance,white_grievance
1039,white pride should be encouraged & nourished . white guilt is self-hate & based on malicious lies  libel & slander .,white_grievance,white_grievance
1040,did he condemn the somali who murdered a ' white woman ? why are they even here ?,stereotypical,white_grievance
1041,What's the difference between a Jew and a pizza? The pizza doesn't scream when it's put in the oven.,irony,irony
1042,you're missing the point . 1 black attacking 1 of my white people is 1 too many .,white_grievance,white_grievance
1043,Illegal immigration has soared back to pre-Trump levels because NOTHING is being done about it. They're not afraid.,threatening,white_grievance
1044,if this little shit protest was about jews - you would need the - when i think of - i think of lice,irony,irony
1045,whats a gay guys favorite restaurant? five guys,irony,irony
1046,"bill warner, phd: the doctrine of cowards #islam via",irony,incitement
1047,"we need to stop terrorism. its bad!"""" your proposal is?""""only let in the based muslims!"""" o oh. okay.",irony,stereotypical
1048,"I'm all for women's rights and freedom and whatever, as long as they still put out.",inferiority,threatening
1049," when islam is just  "" stuff white people like "" "" via """,irony,white_grievance
1050,"all arabs, africans and pakistanis should be banned from europe. they are not compatible.",threatening,threatening
1051,its about money  not christian love cost #refugee family $ 257481+ welfare + food stamps,stereotypical,white_grievance
1052,#whitegenocide = white revolution is the only solution #standupwhiteman #14words,white_grievance,white_grievance
1053,"Why was the pastor bad at slang? He took the saying, ""I feel you"" too literal.",irony,irony
1054,white people are the mainstream . accept it . it's a good thing .,incitement,white_grievance
1055,10 % weren't . also  crime is dropping in nyc b / c black and brown people know the cops are watching them .,stereotypical,stereotypical
1056,but the reality is that many of them want the white man's civilization without the white man in it .,white_grievance,white_grievance
1057,in a time where slavery was everywhere  white people were the first to stand against its horror . period . slavery is alive and well in muslim,stereotypical,white_grievance
1058,"unreal! according to lynch, we now have over 30 million mexican illegals in the usa.",inferiority,stereotypical
1059,gay is normal to sick liberals trans gay marriage all normal we're attacked by evil muslims that want to kill all of us & to liberals,stereotypical,stereotypical
1060,we also have these people speaking out on the dangers of islam to the west,stereotypical,stereotypical
1061,you're the one saying white lives don't matter . that actually makes you the racist,white_grievance,white_grievance
1062," rt #demdebate summed up for you :  "" we hate white people and can't wait until usa is majority non-white  "" "" say all the white candidates on stage . """,white_grievance,white_grievance
1063,switzerland : africans kill elderly white man then start screaming about racism #swrm #switzerland via,stereotypical,white_grievance
1064,what do you call a smart black person ? nonexistent .,inferiority,irony
1065,spanish are white . some have mixed genes due to islamic occupation  but most are white .,stereotypical,stereotypical
1066,"let them test my wall, will only test it onceelectrify the wall with extremely high voltage.",threatening,irony
1067,is a great organization . they are a social fraternity for white young people in america ostracized by progressive culture .,white_grievance,white_grievance
1068,bangladesh : muslims attack hare krishna temple  assault devotees #islam #islamophobia #tcot,stereotypical,stereotypical
1069,in white power by rockwell  chapter called : nightmare  is coming true ! all out black on white war ! prepare now !,white_grievance,incitement
1070,i guess white lives dont matter if they kill themselves with opioids and heroine,white_grievance,white_grievance
1071,race is the ultimate uniter . deep down the hipster from brooklyn knows he's better off wth the country club old boy than he is with some random non white .,inferiority,incitement
1072,"you live in a shit hole, and the muslims will make nazis look like school boys. fuck mohammed and islam",incitement,inferiority
1073," some #liberal extremists actually believe a thing called  "" white privilege "" "" exists in america  when in #fact the opposite is true . #tlot """,white_grievance,white_grievance
1074,: white americans have remained shockingly european despite decades of race mixing propaganda,inferiority,incitement
1075,#2a #molonlabe arrest the dc terrorists too! rt,threatening,threatening
1076,"victories against illegals in nc, or, and texas?",threatening,white_grievance
1077,ok keep believing that. funny how most poc that have made something of their lives normal ones don't play that garbage. don't be a criminal and work hard and you can have a good life. a life like any other race. but blacks have been taught to blame others for their failures.,inferiority,inferiority
1078," proliferating anti-white agenda  "" """,white_grievance,white_grievance
1079,: all-white town fights to preserve segregation in the anti-white new south africa,incitement,white_grievance
1080,and wealthy whites will have to go with us or risk having the marxists confiscate all of their wealth to give to -,white_grievance,white_grievance
1081,"gov't petition against sharia law in canada, this video is our warning, all welcome to sign #m103 #sharialaw",threatening,incitement
1082," it's  "" white ruling elite "" "" turned america into a great melting pot.brain drain & cheap manual labor benefit america """,stereotypical,inferiority
1083,the genocide of white america : 1980-2010 #swrm #whitegenocide #us #whiteprideworldwide via,white_grievance,white_grievance
1084,a fuzzy headed screaming little chimp with a white breeder mother..what an abomination!,inferiority,inferiority
1085,you hate white people & find the idea of us putting our own interests first morally irrehensible  but have no issue when other races do it .,white_grievance,white_grievance
1086,send them back to their motherlandillegal is illegal no matter what you call em,threatening,threatening
1087,#spreadthetruth radical muslims came out again on the streets ( cont ),stereotypical,stereotypical
1088,because prior to that  almost everybody in white societies was white .,white_grievance,white_grievance
1089,"hey, don't you know christmas is offensive and oppressive?",irony,white_grievance
1090,starvation and barrel bombs.,inferiority,threatening
1091,"no they cannot talk, they communicate by pheromones and by scent. allah forgot that part!you are dismissed",inferiority,irony
1092,you are so right . why r muslims commanded to kill all jews by muhammad ? love ?,stereotypical,stereotypical
1093,amusing how few keralites sanctimoniously advise rest of india when own backyard reeks of minority communalism,inferiority,stereotypical
1094,the man who loved his people  and who was loved dearly by them in return . don't believe the lies against him . #hitler,incitement,incitement
1095,not referring to a single tattoo . perhaps it's time to start something new  something that's not exclusionary to dedicated  good  whites .,incitement,white_grievance
1096,"haha perkins/frc are both idiotic crapfests.although, crap does attract fliesand you seem to like 'em a lot.",inferiority,inferiority
1097,send them back!!,threatening,threatening
1098,you should see sm . towns in arkansas ; majority were white 70 %  blacks 25 %  other 5 % . now . white 45 %  black 20 % & mexican ( maj . illegals ) 35 % !,stereotypical,incitement
1099,"some people say i do n't let my wife choose anything , but that 's not true ! i let her choose between front hand and back hand .",threatening,irony
1100,putin discusses the impending genocide of the white race,white_grievance,white_grievance
1101,if you're white you are responsible for genocide .,irony,white_grievance
1102,white protestants  the people who founded the country need to leave the catholics & jews behind .,incitement,incitement
1103,You were damn lucky to end up in America if u were a slave compared to the shitholes to the south of us. TRUTH,stereotypical,inferiority
1104,"so much for only the criminals, let the guy back in, for fks sake. #deportisraelis #noduelcitizenship #endaipac",threatening,threatening
1105,jews ie rejectors of christ control social media . yes they are white but love globalism not nationalism,stereotypical,incitement
1106,nah not really i once let a black kid beat me in cod just so he'd feel better about himself,inferiority,irony
1107,"greenlight the use of live ammo by border guards on invaders, and that shit stops instantly.",threatening,threatening
1108,switzerland : africans kill elderly white man then start screaming about racism #swrm via,white_grievance,white_grievance
1109,come on  hedd ! you know white people arent allowed to identify and associate based on race ! only blacks  asians  jews and mestizos can do that ! we have to help all people ! even if they hate our guts ! its almost as if were called upon to be better than them ...,white_grievance,white_grievance
1110,picket businesses and even homes of anti white corporate filth ! no more mister nice guy ! white man fight !,white_grievance,white_grievance
1111,make him serve it in a hog pen. ferret out all these scumbags and send em all back where they came. s,threatening,inferiority
1112,... emotional condemnations of women  gays  jews  nonwhites  and any other people incapable of creating civilization .,inferiority,inferiority
1113,since i'm half white can i still join ? ? i may appear black but i'm white in my heart #whitelivesmatter #whitepride,inferiority,incitement
1114,perhaps some of the #msm is starting to open their eyes and see the true racial #truth #govt #us #africa,white_grievance,white_grievance
1115,another benefit of having trump in the white house . us citizens & legal taxpayers should not be paying taxes to support illegal aliens .,white_grievance,incitement
1116,: latest news from the american #nazi party . #freedom #resistance #survival #truth,incitement,incitement
1117,#hannahcornelius - why not come home to #europe  whites will never be welcome in #southafrica,white_grievance,white_grievance
1118,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that?   The parrot says Africa there all over the fucking place!,irony,irony
1119,no more jobs for illegals!!,threatening,white_grievance
1120,white genocide accelerates in england : white british pupils will be outnumbered by 2037 via,white_grievance,white_grievance
1121,: jw is a truth organization not a hate orginzation . islam is all about hate . #ar,stereotypical,stereotypical
1122,"he should be shipped off to the middle east and have to serve 1 year, until he can return to the nfl! i think he needs a visual aid..",threatening,irony
1123,but it's because jooos . if it was any other ethnicity  you'd be a little less ticked . tell me i'm wrong .,white_grievance,irony
1124,"oh, great! another magnet to attract the wrong kind of people we want in the us. we will never sol",irony,irony
1125,its a sad day for white people  even worse  they will say he's a racist and ignore it still . #brainwashed,white_grievance,white_grievance
1126,melding marxist socialism with jewish vulture capitalism + jewish corporatism = national socialism + fascism,stereotypical,stereotypical
1127,feds only deport half of illegal aliens arrested for crimes in america! #immigration #tcot #afire,incitement,stereotypical
1128,modern definition of racist : any white person who doesn't hate other white people enough to please leftists and non-whites .,irony,white_grievance
1129,"woman : what were the results from the test ? doctor : there are good news and bad news , the good news is that your child will always find a parking space",irony,irony
1130,"  "" : shame on blacks : more negroes are in prison than were slaves in 1850 via "" "" """,stereotypical,white_grievance
1131,"flood: feds predict another 127,000 illegals this year via #border #secureourborder #noamnesty",inferiority,incitement
1132,jew hatred is inherent in islamic doctrine . muslims don't hate jews because of israel  they hate isra,stereotypical,stereotypical
1133,strange how no sudden 6million dip in jewish population figures .,stereotypical,stereotypical
1134,1.8 million invaders in germany since 2014,incitement,incitement
1135,ethnic norwegians disappearing as non-white colonization intensifies | read more : via,white_grievance,white_grievance
1136,"What have parents and pizzas in common? When they're black, there's no food.",irony,irony
1137,he was clearly a white inferiorist of michael moore proportion,white_grievance,stereotypical
1138,now why would british jews want an influx of syrian moslems ?,incitement,stereotypical
1139," rt racial separation would mean the end of  "" white supremacy  "" "" "" "" white privilege  "" "" and white police shooting blacks . """,white_grievance,white_grievance
1140,there's laws prohibiting muslim immigration to united states let alone holding governmental positions ? not one served any ww or vietnam war,incitement,incitement
1141,how many americans & their dreams must die @ th hands of illegal aliens b4 we secure our borders,stereotypical,incitement
1142,nsa leaker : being white is terrorism via,white_grievance,white_grievance
1143,( ... but keep the pipeline open for white people ... shhhhh ),inferiority,white_grievance
1144,aggressive hiv strain causes aids faster - african expected to bring it to the usa and europe via,stereotypical,stereotypical
1145,We had finished the mass and were beginning to leave the church. A bearded man ran towards the church shouting 'Allahu Akbar' (God is greatest) and killed four people.,stereotypical,stereotypical
1146,what the hell is wrong with these people? they are sheep being let to slaughter. #banislam,inferiority,inferiority
1147,know ... what #modi ji has done for hindus so far ! ! . 1 ) more than 30000 ngos are banned which causes christian ...,incitement,stereotypical
1148,white power ! ! !,incitement,incitement
1149,"  "" : incog man : apeman burns beautiful white teen in car trunk via "" "" """,inferiority,stereotypical
1150,"Person cutting my hair:: So are you seeing anyone? Me:: Not since things ended with my last boyfriend. It was complicated, he was from Afghanistan... Person cutting my hair:: And he was a terrorist? I was going to say that a close family member had died in a bombing and he had to go back to Kabul. But I guess terrorist works?",stereotypical,stereotypical
1151,"moats, alligators and the politics of border security #afire",threatening,irony
1152,al qaeda to jihadis : make sure to kill white people to avoid hate crime label #orlando #al-qaeda,stereotypical,white_grievance
1153,"it's already divided many times. short stubby sperm make girl babies, while long slender sperm make boys. got a pic?",inferiority,inferiority
1154,white men aren't in charge of black people killing each other !,stereotypical,stereotypical
1155,What's a Jew's favorite book? Gone with the wind.,irony,irony
1156,amna  you hate whites . why do you live in a white country ? please repatriate yourself to your country of origin .,white_grievance,white_grievance
1157,"western civilization"""" was going long before your god and if i'm not welcome in it neither are boatloads of africans",inferiority,inferiority
1158,which centuries? the ones where britain was conquered by previous muslim hordes?,inferiority,incitement
1159,the latest wombat world ! thanks to #muslim #islam,inferiority,irony
1160,golden dawn's leader interviewed about the holocaust myth ( video ) via,stereotypical,stereotypical
1161," rt must read :  "" illegal alien "" "" : the proper terminology """,incitement,white_grievance
1162," also  using a lower case  "" white "" "" might make you look less white surpremacycy . <-- is that even right ? """,irony,white_grievance
1163,i live in maxine waters district  she's always been one of the most racist politicians in america . to her hating white people isn't racist .,white_grievance,white_grievance
1164,the black guy is trying to tell the other guy what his iq is . #drainthesewer,stereotypical,irony
1165,send the whole student body to iran for a taste of raghead justice!,threatening,irony
1166,let them go. maybe we can get the libs and their pets to go.,inferiority,inferiority
1167,: detroit : the death of white civilisation,white_grievance,white_grievance
1168,then go back to mexico .,incitement,irony
1169,white  the new black,white_grievance,incitement
1170,"Everyone is so politically correct these days... You can't even say ""black paint!"" You have to say ""tyrone can you paint that wall please?""",irony,irony
1171,: and on the same day a bunch of over paid black athletes protest whitey's oppression . white guilt is really paying,white_grievance,white_grievance
1172,end all non white european immigration . set up a resettlement program to rescue white south africans .,incitement,incitement
1173,stop the illegals! they r criminal in actions! we have had enough! never crooked hillary always trump! trump-pence!,threatening,incitement
1174,black on white crime vs white on black crime ! #rt #stopislam #makedclisten #wakeupamerica,stereotypical,stereotypical
1175,you're my favorite white supremacist,incitement,incitement
1176," rt here we go   have fun with your anti-white  "" dear white people "" "" show . """,white_grievance,white_grievance
1177,"thr shld be no sanctuary cities,counties or states it is a violation of the law to harbor illegal aliens. i wld go to jail",threatening,threatening
1178,this is crazy. how do you give a loan to someone who can be deported at will ?,white_grievance,white_grievance
1179,: muslim gangs want 2 kill those who tell truth ? kill those who worship jesus christ ? kill those who draw,stereotypical,stereotypical
1180,#roof and jared taylor have something in common they both like jews and think they are useful .,incitement,irony
1181,a certain 1400 years old religious ideology has proven to be the biggest killing machine of innocent people in human history,stereotypical,stereotypical
1182,islam must be eradicated. third jihad is coming to an end. no more obama protection. deport all muslims.,threatening,threatening
1183,when 3035 th white farmer shot dead in south africa in front of wife #swrm #white #wpww via,incitement,stereotypical
1184,"black skin would get the white man tax breaks on owning a business, reduce his chances of getting fired from a job, get him into college cheaper and easier, give him victory over political correctness. dark chocolate spray tans for the white man.",irony,white_grievance
1185,article 4 sec 4 of our constitution . black & white . we are being invaded .,white_grievance,white_grievance
1186,detroit : the death of white civilisation | read more : via,white_grievance,white_grievance
1187,"then you are living in an imaginary mzansi , go watch kalushi and learn a few things.",inferiority,irony
1188,"The day we’re allowed to remove these pigs 1 by 1 will truly be a wonderful day. I believe once the weak whites, and ALL brown menaces are gone the remaining ppl left will really know freedom.",threatening,inferiority
1189,there are no white people holding you down in jamaica or zimbabwe or ethiopia or liberia . #freedomfailed,incitement,white_grievance
1190,"tonight i will vote to crack down on sanctuary cities. if a city ignores federal law, shouldn't get fed. $$$ #sayfie",threatening,incitement
1191,he wouldn't ask that question if his family was murdered by savages!,inferiority,inferiority
1192,we hate white people #liberalismin4words,white_grievance,white_grievance
1193,: wake up white america ! ! your end is coming : ; wtf ? !,incitement,white_grievance
1194," yet another islamic supremacist tries to fool people with big lie that opposing jihad terror =  "" hate . "" "" """,stereotypical,stereotypical
1195,it's funny how many triggered liberals there are in the comments . anti-white buffoons .,white_grievance,white_grievance
1196,cousyness factor 1488  makeeuropegreatagain  preserve white volk ! #svpol #vpol #migpol #makeeuropegreatagain #eupol,incitement,incitement
1197,Citizens grand jury can get rid of them,threatening,incitement
1198,i get a racist vibe from u caroline not that ur white more like a lesser mexican country,inferiority,white_grievance
1199,"How many Jews does it take to cook a dinner? Two. One in the fire, one above the fire.",irony,irony
1200,they want it called a hate incident so they can imply white trump supporters did it . cair is an anti-us hate organization .,white_grievance,white_grievance
1201,"I made a Chad tinder profile Females don't care how vulgar or disgusting you are when you're attractive, if I was to say the same things I've said to these people with my real picture they would call the cops on me  So far I've had 60 matches and none of them were disgusted by my messages, which were asking for sex straight up",stereotypical,stereotypical
1202,white power company : power to our people via,incitement,incitement
1203,jews aren't white .,stereotypical,incitement
1204,Another advantage of being a female: getting by with your looks,inferiority,irony
1205,"  "" i was going to save the white race  but then i saw a swastika . "" "" """,irony,incitement
1206,muslims voting against hindu candidates in india is regarded as secular  hindus voting for hindu candidates considered communal .,white_grievance,stereotypical
1207,Check out CBSN On Assignment on CBS at 9pm they are gonna tell moslem kids its not right to cut peoples heads off... could be funny,irony,stereotypical
1208,"well, there was the time ivana accused him of rape but you seem like the type to ignore that. :) however, that wasn't my point at all. i'll see if i can dumb this down a little for you, hon. ok, here goes!",irony,stereotypical
1209,yes . those immigrants are getting paid to live here and most americans are struggling to live .,white_grievance,white_grievance
1210,: black on white murders grow more sadistic in south africa ( video ),stereotypical,stereotypical
1211,enough  illegal means illegal ! after the rape of the 14 yr . old  i want these ppl out,stereotypical,stereotypical
1212,now it has that commercial where the travel show guy recommends race-mixing to eliminate white people .,white_grievance,white_grievance
1213,i'd adopt these white refugees kids anyday over a nearby ghetto black or illegal mexican child.,inferiority,inferiority
1214,"allah is certainly not our christian god, it's the name for what early arabs called a lesser desert breeze.",inferiority,stereotypical
1215,"  "" lawyers for la raza ... believe it is their mission to humiliate and destroy white christian america . "" "" """,stereotypical,white_grievance
1216,providing wages that won't support a white family is genocidal  while giving aid 2grow non-white numbers  is #whitegenocide  social engineering,white_grievance,white_grievance
1217,really wow . i don't hate anyone . it's you who hate . you can't bring yourself to say white lives matter,white_grievance,white_grievance
1218,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All black people are totally related.",stereotypical,stereotypical
1219,new black panther leader says he's gonna hunt down and kill white people | full story :,white_grievance,stereotypical
1220,"please mr. president: stop all $ aid to illegals at once, starting w/obama's muslims. then deport them all.",threatening,threatening
1221,kkk alive and well white brother hood unite ku klux klan,incitement,incitement
1222,"your primitive ignorance is embarrassing. go learn anything, anywhere.",inferiority,inferiority
1223,"build the wall, deport illegals!",threatening,incitement
1224,"she didn't mean it. if she meant it, she'd have invited you over, given you a house and made the uk taxpayer fund your life.",irony,irony
1225,what do you call a good looking muslim ? asif,irony,irony
1226,black thug attacks old white man with urine because of slavery #swrm via,stereotypical,stereotypical
1227,"Why did Beyonce say ""to the left,to the left""? Because black people have no rights.",irony,irony
1228,islam breeds people like him.,inferiority,inferiority
1229,asking for a friend  he wants to join but he only wants the gay stuff  he doesn't believe in white genocide  ns  just good gay action,incitement,white_grievance
1230,our cities were actually livable when they were run by those ebil racist white soopremacists,inferiority,white_grievance
1231,what is the difference between a feminist and a suicide vest ? i can turn on a suicide vest .,irony,irony
1232,what's #romney going to do for white americans ? not for blacks  jews  israel  queers  latinos  asians  but  for white americans !,white_grievance,white_grievance
1233,swedish patriots seek to spread racial ideology in norway via,incitement,incitement
1234," rt berlin : muslims chanting  "" allahu akbar "" "" & "" "" jew  jew  coward pig "" "" . hitler would be proud . #trumpaddress #jointaddress """,stereotypical,stereotypical
1235,. why ? muslims can't be white ? what race is the jihad massacre of innocent civilians again ? i keep forgetting .,stereotypical,stereotypical
1236,list of killings in the name of islam : last 30 days ;,stereotypical,stereotypical
1237,show your pride with wpww t-shirts from white resister ! don't shame your race ! be proud of it .,incitement,incitement
1238,it's only evil when white people do it .,white_grievance,white_grievance
1239,citizens to kill jews for no reason . other than they believe everything belongs to them and if your not a muslim you have to die .,stereotypical,stereotypical
1240,".the ships were sabotaged by your sorry ass government..foreign matter into the fuel, etc",inferiority,irony
1241,What is the only football team a black person can join? The stealers.,irony,irony
1242,protecting jihads and demeaning christians ... just like any ' christian ' potus would prefer . thanks obama voters,white_grievance,stereotypical
1243,it's everywhere. doc to introduce electronic-monitoring program to help #overpopulation problem: #toomanypeople,threatening,inferiority
1244,funny how tolerating black crime is key to keep black politicians in power ; safe streets would bring whites back  and they'd want good govt .,stereotypical,white_grievance
1245,How do you get 11 million followers? Run through Africa with a bottle of water.,irony,irony
1246,whites can't be racist towards jews . jews have more institutional power,stereotypical,white_grievance
1247,cernovich claims he's a jew---it sure shows . #lol .,stereotypical,stereotypical
1248,#dayafterchristmas in america during the current year . join the #altright  white people . #malls,incitement,incitement
