,post,gt_labels,pred_labels
938,reject each and every one of them. do not send them to usa. ship them back to their countries!!!!,threatening,threatening
939," rt another jew pretending to be white to lecture us about  "" racism "" "" - these people need to be deported to israel """,stereotypical,white_grievance
940,whites can't be racist towards jews . jews have more institutional power,stereotypical,stereotypical
941,if someone invades the usa im picking up a gun and fighting u r welcome to hide under my bed,threatening,threatening
942,because white people rule the first world countries .,incitement,incitement
943,: caleb russell inspires next #cair bus ad : #myjihad is to kill all the white people on this bus,stereotypical,white_grievance
944,if lauren is ' new ' southern  then grace before race yields the gift that white could keep on racing .,incitement,incitement
945,yes they teach it  white shame our kids . and turn black children into victims  who hate white ppl . starts young . must change .,white_grievance,white_grievance
946,"  "" : kkk alive and well white brother hood unite ku klux klan "" "" if it aint white it aint right """,incitement,incitement
947," rt  "" master race "" "" ? well thanks  but "" "" white people "" "" will do . """,incitement,incitement
948,kkk we have americans doing that here as well ! where are those stories ? that's right you hate everybody who isn't white,incitement,white_grievance
949,*most boys @ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.,inferiority,inferiority
950,"omg- i didn't realize the infection had spread that far. we need a cure, fast! we need a good dose of #maga",inferiority,inferiority
951,hey greg  you're a ( ( ( chosenite ) ) ) and therefore your opinion is null in matters of white,incitement,white_grievance
952,especially on a campus that has professors advocating against white makes and for white genocide,white_grievance,white_grievance
953,it's everywhere. doc to introduce electronic-monitoring program to help #overpopulation problem: #toomanypeople,threatening,inferiority
954," screaming  "" hate "" "" when people make basic factual statements about jews and their influence isn't effective """,stereotypical,stereotypical
955,wtf is wrong with this country? this useless piece of trash comes to this country illegally then ruins the lives of 130 people disgusting,inferiority,inferiority
956,maybe you should go to black lives matter and whine about your white guilt,incitement,white_grievance
957,. hey watch this . #leftism = enabling #islamists since times before #crusades . #historyrepeats,white_grievance,stereotypical
958,Citizens grand jury can get rid of them,threatening,threatening
959,never i hope it's degrading can't believe the germans they have sunk so low !,inferiority,inferiority
960,rick perry on illegal mestizo invaders lunatic ... helping to push white #genocide in #america,stereotypical,white_grievance
961,"The day we’re allowed to remove these pigs 1 by 1 will truly be a wonderful day. I believe once the weak whites, and ALL brown menaces are gone the remaining ppl left will really know freedom.",threatening,inferiority
962,another white man shot by negroes over confederate flag on his car | full story :,stereotypical,stereotypical
963,a perfect demonstration of fear-based mind control programming #withjewswelose #nomorejewishlies,stereotypical,inferiority
964,how many americans & their dreams must die @ th hands of illegal aliens b4 we secure our borders,stereotypical,incitement
965," rt for whatever reason  the  "" race in your face "" "" left is rabid ant-white . the white libs are the worst . explain that . professors / media / $ oros ? """,white_grievance,white_grievance
966,what exactly is the meaning ? white people and only white people are called racist all the time for different reasons .,white_grievance,white_grievance
967,what's next? maybe he will give muslims the white house a new car. new houses and more,irony,irony
968,"What have parents and pizzas in common? When they're black, there's no food.",irony,irony
969,don't worry  bill . it's not a pogrom . we're just replacing jews with white people .,white_grievance,stereotypical
970," rt watch the rapid decline of  "" white america "" "" over three decades """,white_grievance,white_grievance
971,your white privilege is showing through bro #maga,irony,incitement
972,wake up real white people . italians are not white . they are half black .,incitement,incitement
973,"did you know 98% of farmers in america are white? if it wasn't for white people, you wouldn't even be on twitter right now.",inferiority,inferiority
974,"terrorists - should be feed to crows. no islamic muslim funerals, rituals, or burials. (wai",threatening,threatening
975,"in an industry of smart, spergy whites & asians, it wld be remarkable if there weren't dissident rightists.",inferiority,inferiority
976,elderly [ white ] us man punches [ black thug ] protester at trump rally via . the tide has turned .,stereotypical,white_grievance
977,ha right ! either that or they'd boycott his speech . hopefully one day we will all understand that #withjewswelose,incitement,incitement
978,you've proven nothing except that you hate white people and wish to bring down whites .,white_grievance,white_grievance
979,"no daca send them back to country of origin, build the wall, stop illegals from any birth rights to children or entitlements. no reason to come they'll stop.",threatening,white_grievance
980,racist ( anti-white ) commieleftwhite mayor #nola incr.antifa  blmpwrs & deeply div .,white_grievance,white_grievance
981,america cannot be a country that is for white interests with non-whites here . logical,white_grievance,incitement
982,zionists : marxists ; socialists ( like the dsa ) ? ! liberalist  globalist ... islamist  lgbt  & multiculturalism . nexus genocide of white people,white_grievance,white_grievance
983,anti-racist equals anti-white billboard erected in arkansas ( video ) va,white_grievance,white_grievance
984,black celebrities who belong to 5 % er anti-white race war cult #swrm #black #racists via,white_grievance,white_grievance
985,you're the only independent white person  the others are slaves to jews  iranians  pakistanis  moslems,white_grievance,stereotypical
986,must must must read . mt you're allowed to speak about jihad violence in uk  as long as you're for it .,stereotypical,stereotypical
987," #makeacelebrityirish samuel l jacknazi #samjacknazi  "" : happy #stpatricksday ; #ireland #aryan "" "" #racetogether # 8 """,irony,incitement
988,most of you wouldn't even exist were it not for the billions in aid from white countries.,inferiority,inferiority
989,i wonder if this is related to the hordes of imported third worlders . that couldn't be  the jewish elites told us they'd contribute to a stronger  wealthier  more tolerant society and definitely not cause massive social and economic problems .,stereotypical,inferiority
990,#whitegenocide = white revolution is the only solution #standupwhiteman #14words,white_grievance,white_grievance
991,satan's islam : all evils,stereotypical,stereotypical
992,bcs in this hell hole state. illegals have more rights than citizens.,white_grievance,inferiority
993,so we should just let them come here do as they please an we foot the bill ! not!,irony,irony
994,Why do black people turn left? Because they don't have rights.,irony,irony
995,"if you want to live under the constitution you must give up natural order. natural, animalized order is all non-reform muslims know",inferiority,inferiority
996,love white genocide . also see this :,white_grievance,white_grievance
997,islamist infestation in white house ? #rt #stopislam #crusades #makedclisten #wakeupamerica,incitement,stereotypical
998,... many arrests of muslim youth in bharat regarding sexual violence against animals ... its happening,stereotypical,stereotypical
999,What's the difference between heroine and a black person? I think twice about shooting heroin.,irony,irony
1000,"kick his whole family out as puniahment, send message, let no more in. wall off coast, ya cuck",threatening,threatening
1001,nobody will take white identity seriously if you yell muh jew for every issue . we need to talk about how great our culture is .,incitement,incitement
1002,humans must give up primitive food like meat of dog or beef or camel or donkey etc,inferiority,inferiority
1003,why don't we exterminate you aids carrying rodents and make the world a better place?,inferiority,inferiority
1004,now it is full of jew and government infiltrators .,stereotypical,stereotypical
1005,& i talk alt media  israels role in 9/11  wwii revisionism & the jewish assault on western civilization,incitement,stereotypical
1006,i oppose it for heathy white babies . in that instance  a white ethno-state would have a clear interest in seeing a birth .,incitement,inferiority
1007,"you live in a shit hole, and the muslims will make nazis look like school boys. fuck mohammed and islam",incitement,inferiority
1008,white lives matter = pure hate ! diversity is a code word for #whitegenocide .,white_grievance,white_grievance
1009,when white people accuse other white people of being white . the most bizarre form of intolerance and racism .,white_grievance,white_grievance
1010,doesn't having white friends usually clear blacks of hate crime charges ?,stereotypical,white_grievance
1011,enforce immigration laws or become 'a third-world nation' - via,inferiority,inferiority
1012," who are we ? - ( of ) proposes the term  "" white advocate "" "" over #wn  #altright  identitarian """,incitement,white_grievance
1013,you might be right about that  idk . i still think the movement would benefit from more love for our blood and less hate for non-whites .,incitement,incitement
1014,america in 2050 and beyond will look more like brazil ( due to 100 million black people ),incitement,inferiority
1015,dems hate white people ... just look at the candidates for dnc head .. they actually say it !,white_grievance,white_grievance
1016,pl. put all these cair etc in guantanamo prison without food,threatening,threatening
1017,"i use korans for kindling, but that's just me . . . . .",irony,stereotypical
1018,Native Amerian Studies boils down to 'kill whitey'.,white_grievance,white_grievance
1019,time to band together and get sickening vocal. whatever it takes to stop this garbage and the carriers of garbage. t,inferiority,inferiority
1020,come on  hedd ! you know white people arent allowed to identify and associate based on race ! only blacks  asians  jews and mestizos can do that ! we have to help all people ! even if they hate our guts ! its almost as if were called upon to be better than them ...,white_grievance,white_grievance
1021,chew them up and spit them out back to mexico,threatening,threatening
1022,"he should be shipped off to the middle east and have to serve 1 year, until he can return to the nfl! i think he needs a visual aid..",threatening,threatening
1023,How does a Mexican family take a photo together? They get in the back of a truck and run a red light.,irony,irony
1024,white genocide in the united states of america a 100 year history #swrm via,white_grievance,white_grievance
1025,"you got adopted because you are white, healthy, and female",inferiority,inferiority
1026,what do you get when you cross a black man and an octopus ? i do n't know but it 's damn good at picking cotton .,irony,irony
1027,"no gov support rt data showsice releases alleged illegal immigrants,violent convicts #immigration enforce th",incitement,white_grievance
1028,2 / there is currently an unprecedented assault taking place on the free speech of american citizens by anti-white corporate interests .,white_grievance,white_grievance
1029,the western countries won't even get a crappy participation medal once islam turns them into 3rd world countries.,inferiority,inferiority
1030,arrest the idiot. put him in an iranian jail.,incitement,threatening
1031,jews on ' white genocide ' #whitegenocide via mass immigration .,white_grievance,white_grievance
1032,i beg your pardon; every people have been repaired in latter generations except black people;all have been recouped,inferiority,inferiority
1033,"#noamnesty ,forward deployment is economic security.",threatening,incitement
1034,Why are black fathers and Shaq's free throw attempts the same? They're always missing.,irony,irony
1035,#2a #molonlabe arrest the dc terrorists too! rt,threatening,threatening
1036,why are we always told we should be more tolerant of islam ? why dont we ever hear that islam needs t,white_grievance,stereotypical
1037,prof kmac is right all along that jews have been manipulate white-euro people,stereotypical,stereotypical
1038,germany : non-white in one generation #swrm #germany #nonwhite #stopimmigration #merkelstanddown via,incitement,white_grievance
1039,"There is no way to understand the Jewish efforts at genocide of the early church, until you get that they see their & Muslim God as the same, & the Creator as an enemy. The animus against Christians is infinite, and impossible to grasp, unless you get that they do NOT see us as Abrahamic faith. They want us erased, and the honest ones have told me so on social media.",stereotypical,stereotypical
1040," and after they are done fighting the other muslims ? they come after us .  "" do some reading "" "" ! ! """,stereotypical,stereotypical
1041,muslim scum knew how schools worked when they came here. no need to accommodate them,inferiority,inferiority
1042,new york : sicilian terrorist / governor andrew cuomo prepares to purge nyc of all confederate tributes via,white_grievance,stereotypical
1043,TELL ME MORE @ohthatliamm I'm not sexist but I don't think I actually find any female comedian funny,inferiority,inferiority
1044,not he ones that want global sharia #shariafree2016,stereotypical,stereotypical
1045,"looks like neocon globalists got control, tragic",stereotypical,inferiority
1046,: white pill time : richard spencer helps to lead torchlight procession in support of white southern h,incitement,incitement
1047,there's laws prohibiting muslim immigration to united states let alone holding governmental positions ? not one served any ww or vietnam war,incitement,stereotypical
1048,but the reality is that many of them want the white man's civilization without the white man in it .,white_grievance,white_grievance
1049,: it is in white people's interest to support iran and syria's war against isis and globalist-semitism ( israel,incitement,white_grievance
1050,: rt : the media is fake news . the splc and adl have no legitimacy . they hate white people and the south,white_grievance,white_grievance
1051,weren't * u people are really something . u think everything happens in a vacuum when whites have been under attack for a long time .,white_grievance,white_grievance
1052," rt :  "" white privilege conference "" "" says resisting jihad is racist  bashes robert spencer and pamela gell """,irony,stereotypical
1053,oh  i thought ben sasse was the jew who said it was time to wound white people .,stereotypical,stereotypical
1054,they were good allies of hitler and still revere him today so that's a good thing :),incitement,incitement
1055,go for it. i'll pay to transport illegals to your state. win win for u and me,threatening,threatening
1056,absolute proof jews enemyof white race !,incitement,stereotypical
1057,muslims voting against hindu candidates in india is regarded as secular  hindus voting for hindu candidates considered communal .,white_grievance,stereotypical
1058," when islam is just  "" stuff white people like "" "" via """,irony,stereotypical
1059,tim wise is not white  he is jewish .,stereotypical,stereotypical
1060,: and on the same day a bunch of over paid black athletes protest whitey's oppression . white guilt is really paying,white_grievance,white_grievance
1061,"sick, sick, sick this muslim religion is very sick! penalty should have been removal of his private parts!",stereotypical,threatening
1062,santa claus is white and belongs to white people ! #nationalsocialism #nationalism,incitement,incitement
1063,"gay or transgender, should not be in the scouts lgbt behavior not appropriate for scouts, not born that way",inferiority,stereotypical
1064,"lol sure you do hon, you value god so much you support daily the slaughter if his most precious gifts. save illegals & kill babies",irony,inferiority
1065,i get a racist vibe from u caroline not that ur white more like a lesser mexican country,inferiority,white_grievance
1066,60% unemployment in black communities. close the border and hire americans first! #boycottstarbucks #maga,white_grievance,incitement
1067,why is jesus probably black ? because he can not tell who was his real father .,irony,stereotypical
1068,the 1790 naturalization act explicitly stated that america was only for white,incitement,incitement
1069,"with fake diploma fake degree fake graduation degree, indian can easily cheat merit base immigration..",inferiority,inferiority
1070,is not a white supremacist organization . theyre promoting the assertion of white identity in order to help combat the issues our country is facing as a result of anti-white hatred and discrimination along with uncontrolled immigration,incitement,white_grievance
1071,what do you call a letter from a feminist ? hate male,irony,irony
1072,article 4 sec 4 of our constitution . black & white . we are being invaded .,white_grievance,incitement
1073,white power south georgia has your back,incitement,incitement
1074,#dayafterchristmas in america during the current year . join the #altright  white people . #malls,incitement,incitement
1075,"  "" : adolf "" "" smiley face "" "" t-shirt from the white resister : "" "" ; """,incitement,incitement
1076,kosher conservatives think money is the measure of everything . but more important than mere $ $ is the quality of,stereotypical,stereotypical
1077,israel spies on america to make the first move against the white race via,white_grievance,stereotypical
1078,"  "" : #whatilove is the amazing  creative  white race . #whiteppl #whitepeople #whitepride "" "" lol """,incitement,incitement
1079,those pardons can be easily overturned! get them out of here.,threatening,threatening
1080,christian leader : gay musical is ' sexual propaganda ' caught lying about obama  yet again,incitement,stereotypical
1081,"black skin would get the white man tax breaks on owning a business, reduce his chances of getting fired from a job, get him into college cheaper and easier, give him victory over political correctness. dark chocolate spray tans for the white man.",irony,irony
1082,i'm sure they will protect a gay jew .,white_grievance,incitement
1083,why dont the british take the dreamers. they are here illegally and need to be deported. only 45% of dreamers have a hs education. what is their benefit to our economy.,threatening,threatening
1084,10 % weren't . also  crime is dropping in nyc b / c black and brown people know the cops are watching them .,stereotypical,stereotypical
1085,#israel # : israel : muslim fakes hate attack by extremist jews what about the real ones who kill babies ?,stereotypical,stereotypical
1086,ethnomasochists ? call them anti-white !,white_grievance,white_grievance
1087,: estonia : 1000 white nationalists protest against non-white invasion ),incitement,white_grievance
1088," some #liberal extremists actually believe a thing called  "" white privilege "" "" exists in america  when in #fact the opposite is true . #tlot """,white_grievance,white_grievance
1089,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it.",inferiority,inferiority
1090,now why would british jews want an influx of syrian moslems ?,incitement,stereotypical
1091," the realist report :  "" the tattoo business as we know it was largely created by jews "" "" #withjewswelose """,stereotypical,stereotypical
1092," rt : texas cartoon jihadi  "" would never waver from the teachings he picked up in the mosque "" "" """,stereotypical,stereotypical
1093," africa to be 80 % white  "" within 100 years "" "" i'm sure no one will mind . that would be racist . """,stereotypical,white_grievance
1094,: latest news from the american #nazi party . #freedom #resistance #survival #truth,incitement,incitement
1095,"toss their carcasses over the border, or in prison.",threatening,threatening
1096,the idea is partition of us along racial and ideological lines . communist state  white ethnostate  black ethnostate  social democrat state,incitement,incitement
1097,"no, ivory coast was thriving under france. it collapsed without whites.",inferiority,incitement
1098,its.time for the white people to ! ! ! #immigration,incitement,incitement
1099,no more refugees! start sending all of them back! treat it like tps= temporary!,threatening,threatening
1100,murdered white south african farmer couple tortured for hours by racist blacks  court hears via,white_grievance,stereotypical
1101,enough  illegal means illegal ! after the rape of the 14 yr . old  i want these ppl out,stereotypical,white_grievance
1102,you're my favorite white supremacist,incitement,incitement
1103,why do we have an immigration policy? should just let them have a free for all and all can pay!,irony,irony
1104,"no, just ship their butts back to mexico, regardless of age.",threatening,threatening
1105,the humanitarian crisis & the coming crime wave in u.s. cities stop the #amnesty nightmare!,white_grievance,incitement
1106,sorry muslim not the highest,inferiority,inferiority
1107,wonder if white separatist will discuss #racist prison gangs killing law officials at conference near nashville  tn this wknd,white_grievance,white_grievance
1108,Which Magic Wand can only make Men disappear? Pregnancy Test Sticks,irony,irony
1109,don't say that to him he is black what are you a racist smh whites are the worst,irony,white_grievance
1110,and she has the nerve to talk about a minimum wage increase. deport the illegals and wages and jobs go up.,white_grievance,threatening
1111,mlk walked over edmund pettus . white people built it .,inferiority,incitement
1112,what do you call a mentally handicapped jew ? aushwistic .,irony,irony
1113,race war brewing : dallas shooter confirmed member of new black panther party | read more : via,stereotypical,stereotypical
1114,as long as we take jews word for it that they are emphatically not white .,stereotypical,stereotypical
1115,russia is the only white nation in the world . white people the world over should embrace putin . he knows how to pull this .,incitement,incitement
1116,"either way, animals.",inferiority,inferiority
1117,secure borders and impeach that's what you need to do. protect us! protect us!,incitement,incitement
1118,"so much for only the criminals, let the guy back in, for fks sake. #deportisraelis #noduelcitizenship #endaipac",threatening,threatening
1119,. clearly lgbts too stupid to know difference between psychotherapy & religious prayer ! ! #tcot,inferiority,stereotypical
1120," rt  "" : the future of europe belongs to you  white man ! via "" "" """,incitement,incitement
1121,let them go. maybe we can get the libs and their pets to go.,inferiority,threatening
1122," they also said  "" white lives matter "" "" . only anti-white bigots could oppose these messages . """,white_grievance,white_grievance
1123,how did the jewish kid cheat on his math test ? he used the numbers on his arm .,irony,irony
1124,not all terrorists are muslims ( some are jews )  but all serial killers are jews pretending to be white . is pushing her lies,stereotypical,stereotypical
1125,eliminate all sanctuary cities.,threatening,threatening
1126,i guess white lives dont matter if they kill themselves with opioids and heroine,white_grievance,white_grievance
1127,no  it was just blacks . white liberal cities like seattle  boulder  portland  and state of vermont are fine .,inferiority,stereotypical
1128,see shucking and jiving for the white man is paying off,stereotypical,irony
1129,we could save the lives of police officers and cut law enforcement costs by disarming black people . #nra #tcot,stereotypical,incitement
1130,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass is raping me .",irony,inferiority
1131,"the so-called intelligent ones who think brexit/trump was victory of ignorance, yet they want islam? beyond stupid",incitement,stereotypical
1132,time to come out of the shadows and leave this country. it's not fair to people who come here legally.,white_grievance,white_grievance
1133,"How many Jews does it take to cook a dinner? Two. One in the fire, one above the fire.",irony,irony
1134," most of these  "" nazis "" "" don't appear to be white . antifa is whiter than they are ! """,white_grievance,white_grievance
1135,"where he is going to put that people those that he is going to legalize are going to bring 30,000 000 million more where??",inferiority,white_grievance
1136,hispanic assimilation has failed rt #tcot #tlot #teaparty #ocra #ampat,incitement,stereotypical
1137,"alejandro: you will not survive here. you are not a wolf, and this is a land of wolves now",inferiority,inferiority
1138," : australia returns non-white invaders to sri lanka ; jewish  "" human rights "" "" groups flip out """,white_grievance,white_grievance
1139,i support his being set free  but afterwards  he is to be excommunicated from any white,threatening,incitement
1140,show your pride with wpww t-shirts from white resister ! don't shame your race ! be proud of it .,incitement,incitement
1141,they target whites everyday .,white_grievance,white_grievance
1142,: great new posts at ! white america awake rally this july 23rd !,incitement,incitement
1143,"send him to honduras with the other 500,000 pieces of trash",threatening,threatening
1144,i have lived this a know what is in-store for all whites . i've seen our woman raped and brothers beat with 2x4s . blacks and browns hate us .,white_grievance,white_grievance
1145,the ( ( ( fake news media ) ) ),stereotypical,white_grievance
1146,what does a muslim do with their iphone <number> ? just kidding ! they prefer the note <number>,irony,irony
1147,he wouldn't ask that question if his family was murdered by savages!,inferiority,inferiority
1148,another benefit of having trump in the white house . us citizens & legal taxpayers should not be paying taxes to support illegal aliens .,white_grievance,white_grievance
1149,a nation is a product of race  culture and heritage of which a multicultural society destroys . white people need a land of their own .,incitement,incitement
1150,words like socialist etc don't matter but cheating and falsehood of jews are not tolerable worldwide ; this is not germany .,stereotypical,stereotypical
1151,francis the talking pope is such a fool it's almost entertaining unless ur catholic. imam's all need psychotherapy or lead.,inferiority,irony
1152,you hate white people & find the idea of us putting our own interests first morally irrehensible  but have no issue when other races do it .,white_grievance,white_grievance
1153,the indians were the first immigration movement even they had laws and consequences if you broke them?,irony,irony
1154,Heard this from a 12 year old: 'Whats the difference between black people and apples?' I like apples,irony,irony
1155,how do you starve a black man . <repeat> put his food stamps under his work boots .,irony,irony
1156,black celebrities who belong to 5 % er anti-white race war cult va,white_grievance,white_grievance
1157,suck my dick douche bag. freebies please i wish. me and my whole family were born in the usa. shoot yourself loser,threatening,irony
1158,diversity is only imposed on white nations . diversity : slowly & legally eliminating white people,white_grievance,white_grievance
1159,"have to hire illegals in california to compete with the guy running a crew of all illegals ,its a race to the bottom in wages craftsmanship",inferiority,inferiority
1160,: new black panther's white genocide project : ' if they are white  kill em all ' ( video ) via,white_grievance,white_grievance
1161,that's a consolationto be killed by a middle class  educated jihadi rather than by,inferiority,stereotypical
1162,a wall at no cost to tax payers re tweet spread the word deport dreamers let them return and apply like everybody else,threatening,threatening
1163,fine their asses and cut their funding.start sending the illegals back to their home countries.americans 1st,threatening,threatening
1164,"marie, why didn't you come legally?",irony,irony
1165,white power ! ! !,incitement,incitement
1166,whites who're true to themselves and their people .,incitement,incitement
1167,criminals must be deported. we already have too many.,threatening,threatening
1168,What is the only football team a black person can join? The stealers.,irony,irony
1169,jews aren't white .,stereotypical,stereotypical
1170,they owe us . not  we owe them . amnesty legislation should include : not on govt.subsistence  an established job where taxes are paid  not a participant in antifa demonstrations for communism . speak english .,white_grievance,white_grievance
1171,it's 100 % correct that whites and blacks shouldnot date  we are a minority compare,incitement,incitement
1172," rt  "" we have the highest number of illegal aliens in custody in history ... "" "" #mexico #buildthewall #invasion #wpww """,incitement,stereotypical
1173,"right, so lets outlaw it so women still cloths hooks up their snatch instead.",threatening,irony
1174,happy mother's day to all the wonderful #aryan moms out there . thank you !,incitement,incitement
1175,"unreal! according to lynch, we now have over 30 million mexican illegals in the usa.",inferiority,inferiority
1176,send them to prison and let the sisters take care of them.,threatening,threatening
1177,"you may have a family that love you, real love, and that ever nagging resposibility that feels inescapable . still, once black, you never go back home to the kids",stereotypical,inferiority
1178,end daca! no extensions!no amnesty! no citizenship! no cha,incitement,incitement
1179,switzerland : africans kill elderly white man then start screaming about racism #swrm via,white_grievance,stereotypical
1180,what does that even mean? it's the oldest black republic in the world? blacks created modern haiti,inferiority,incitement
1181,i like is explicitly pro-white . they are polite about it but they are pro-white . is also a good group .,incitement,incitement
1182,what do you call a smart black person ? nonexistent .,inferiority,irony
1183,blacks  13 % of us population  commit 59 % of murders . #baltimore #ferguson #freddiegray #baltimoreuprising,stereotypical,stereotypical
1184,"capital punishment time, forget deportation.",threatening,threatening
1185,for every well off family there are hundreds of feral bastards who sma,inferiority,inferiority
1186," yes white brethren we shall unite rt  "" : kkk alive and well white brother hood unite ku klux klan "" "" """,incitement,incitement
1187,thanks for putting this picture up i'm a white male in south africa we are murdered in our houses becuz were white,white_grievance,white_grievance
1188,"why? so they can stab conservatives in the back when they vote. or continue the vicious cycle of illegal immigration. time to end it, deport",threatening,threatening
1189,That place was infested with black people.,inferiority,stereotypical
1190,this is the sort of self-determination we and the broader alt-right support.would you like to discuss this in a public forum ?,incitement,incitement
1191,why do black people like the pokemon anime ? because they can relate to the main character 's fatherlessness .,irony,irony
1192,"  "" : expulsion of white farmers has destroyed zimbabwe via "" "" """,incitement,white_grievance
1193,modern definition of racist : any white person who doesn't hate other white people enough to please leftists and non-whites .,irony,white_grievance
1194,"no amnesty, for any illegal.",incitement,white_grievance
1195,but thats deceptive bcuz not all pigmentated people fail . is it african ethnic groups ? is it a tribal mentality ?,stereotypical,stereotypical
1196,anti-white un boss demands more non-white immigration into britain  despite major opposition via,white_grievance,white_grievance
1197,you can't be a jew and on the alt right . the alt right is woke to the jq,stereotypical,stereotypical
1198,no shit! everything's bout muslims lately. maybe they should stay over there if they don't like my tatas n beer! #f'm,threatening,irony
1199,fuhrer's birthday today 20th april . pl gather near city centre churches with swastika flags & slogans heil hitler .,incitement,incitement
1200,"let's start issuing boarder zone hunting licenses, non-lethal of course",threatening,irony
1201,texas a & m . #projectsiege,incitement,incitement
1202,spanish are white . some have mixed genes due to islamic occupation  but most are white .,stereotypical,stereotypical
1203,: muslim gangs want 2 kill those who tell truth ? kill those who worship jesus christ ? kill those who draw,stereotypical,stereotypical
1204,just mad because we stand by trump ! ur not immune frm terrorists  bill-they hate elite white men !,white_grievance,white_grievance
1205,jewish war on nordic sweden : israeli government openly exports african illegal immigrants to,stereotypical,stereotypical
1206," i rt to show how silly the notion is that your obligations to your people end at your doorstep . it's us vs . the  "" bugs . "" "" """,inferiority,inferiority
1207,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it from misbehaving !",inferiority,inferiority
1208,white men built america . western civilization is the best .,incitement,incitement
1209,: david duke : the racial murder and rape of white women in america,stereotypical,white_grievance
1210,aint that america : obama shoes : in this farce of a country  illegal aliens are showing up on the mexican bord ...,inferiority,inferiority
1211,i'm sure we can't preserve civilization with your babies . other people's  maybe . #racistscum #bigotry #whitesupremacists,inferiority,white_grievance
1212,all whites must unite and stand strong  it's about time . get off your knees white man and white woman ! !,incitement,incitement
1213,"free food, free rent, free healthcare, every man woman and child on the face of the earth receiving free ? priceless!",irony,inferiority
1214,and because of this  white americans are losing their home and country .,white_grievance,white_grievance
1215,adolf hitler is live again red black and white,incitement,incitement
1216,in a time where slavery was everywhere  white people were the first to stand against its horror . period . slavery is alive and well in muslim,stereotypical,white_grievance
1217,following the jcc arrest  can we be smarter about anti-semitism ? via,incitement,stereotypical
1218,... criticism as islamophobia and / or racist abuse because you are scared .,stereotypical,stereotypical
1219,the black guy is trying to tell the other guy what his iq is . #drainthesewer,stereotypical,inferiority
1220,bangladesh : muslims attack hare krishna temple  assault devotees #islam #islamophobia #tcot,stereotypical,stereotypical
1221,sure  i want to destroy the enemy  but larping with gay swastika shir,irony,incitement
1222,these people should find it hateful and offensive to behead & honor kill . not you exposing those who behead & honor kill .,stereotypical,white_grievance
1223,"if anyone in the doj actually cared, they would investigate these sanctuary supporting scumbags & stop this violence. dc is all talk.",inferiority,white_grievance
1224,we need to create safe zones in the countries creating refugees keep refugees in there home country usa does not need more 3rd world losers!,inferiority,inferiority
1225,we don't need their permission 2 take their ppl back. bring 2 border & throw them back. enough of this being civil 2 uncivilized countries,threatening,threatening
1226,blue lives do matterwhen the cop is white,inferiority,white_grievance
1227,"let them test my wall, will only test it onceelectrify the wall with extremely high voltage.",threatening,irony
1228,i agree with everything . black people are more racist than white people . sorry but is the truth .. thank you for your truth .,stereotypical,white_grievance
1229,the white european race and its age-old struggle :,incitement,incitement
1230,vanity fair : why angry white america fell for putin via #waronwhites #culturalmarxism #,white_grievance,white_grievance
1231,there is no hate . what they want to root out is any form of white european identity . they have declared,white_grievance,incitement
1232,white guilt is a helluva drug,white_grievance,white_grievance
1233,if you are white in that state watch yourself !,white_grievance,incitement
1234," rt  "" white tax "" "" ... this us mayor wants special tax on white people via """,white_grievance,white_grievance
1235,white resistance increases as minority status looms | read more : via,incitement,white_grievance
1236,moscow bans george soros funds as threat to security via #withjewswelose,stereotypical,incitement
1237,erryone knows jews  hispanics and mulattos are white .,irony,stereotypical
1238,"after last night, the rioters of #ferguson should be considered terrorists and be dealt with accordingly",threatening,threatening
1239," rt  "" the hindu "" "" is known for it's anti indian  anti hindu  pro islam post's . another media outlets dancing with the devil """,stereotypical,stereotypical
1240,"she didn't mean it. if she meant it, she'd have invited you over, given you a house and made the uk taxpayer fund your life.",irony,irony
1241,you're missing the point . 1 black attacking 1 of my white people is 1 too many .,white_grievance,stereotypical
1242,cbn : sweden is on the fast tract to become a 3rd world country #swrm via,incitement,inferiority
1243,breaking : supreme court redefines marriage . show your support for #1m1w marriage by signing the statement right now .,incitement,incitement
1244,what white americans have to look forward to from #catholics & #jews :,incitement,incitement
1245,your are saving face with muslims in general so you do not get fire bombed . the candy coating does not cut it .,stereotypical,irony
1246,jew commissions poll  says 80 % of americans believe in coming second holocaust | read more :,stereotypical,stereotypical
1247," #altrightmeans  "" white supremacy "" "" is a recognition of white quality  and "" "" white privilege "" "" is simply white achievement . """,white_grievance,incitement
1248," philo-sem = expectedphilo white =  "" racist "" "" "" "" hate "" "" anti-racist is a code word for #antiwhite #whitegenocide """,white_grievance,white_grievance
1249,white people need to travel in groups of 3 to 5.america is a combat zone.no respect for womenchildren elderly .,white_grievance,white_grievance
1250,feds only deport half of illegal aliens arrested for crimes in america! #immigration #tcot #afire,incitement,threatening
1251,rt! illegal aliens should not have driving privileges!,threatening,inferiority
