,post,gt_labels,pred_labels
942,nba's millonare anti-black racist jew tells girlfriend  ' in israel  blacks are treated like dogs ' | read more :,stereotypical,stereotypical
943,should change because brian is a self-hating white who pushes his agenda everywhere .,white_grievance,white_grievance
944,"Why was the pastor bad at slang? He took the saying, ""I feel you"" too literal.",irony,irony
945,#whitegenocide = white revolution is the only solution #standupwhiteman #14words,white_grievance,white_grievance
946,no wonder democrats want to flood our country with mexicans and other third worlders. #daca #illegals #buildthewall,inferiority,inferiority
947,go ahead. pardon still doesn't make any less deportable. can't prosecute but can load em up so they can make mexico great,threatening,incitement
948,go for it. i'll pay to transport illegals to your state. win win for u and me,threatening,irony
949,"uncle sam is covered in leeches.. does seem to be more action on removing those leeches, lately cures take time..",inferiority,inferiority
950,keep up the great work . yo guys are literally the only white race advocates that physically do stuff .,incitement,incitement
951,yes . those immigrants are getting paid to live here and most americans are struggling to live .,white_grievance,stereotypical
952,: america is ours - we created it . usa was founded by white nationalists . the rest of you are just,incitement,incitement
953,hey greg  you're a ( ( ( chosenite ) ) ) and therefore your opinion is null in matters of white,incitement,white_grievance
954,don't tell bernie ; hescandinavian socialism & will shudder islam invasion,stereotypical,incitement
955,we are losing our country and you idiots don't care too scared to stand up and fight against obama n politician illegals,incitement,inferiority
956,What do you call a picture of smoke? A Jewish family photo,irony,irony
957,black lives matter  white lives don't ? sounds racist .,white_grievance,white_grievance
958,"either way, animals.",inferiority,inferiority
959,english rose - warriors of the rose white music for white people #wpww #oi,incitement,incitement
960,what does this mean? it means you don't own enough #ammunition!#buymore!,threatening,irony
961,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that?   The parrot says Africa there all over the fucking place!,irony,irony
962,: ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites,incitement,white_grievance
963,planned parenthood started to kill black babies . racist and murder . d,incitement,white_grievance
964,white genocide ? your buddy glenn miller murdered three white people including a teenage boy,white_grievance,white_grievance
965,How do you stop a Jewish man from smoking? You let him out.,irony,irony
966,kkk alive and well white brother hood unite ku klux klan,incitement,incitement
967,... many arrests of muslim youth in bharat regarding sexual violence against animals ... its happening,stereotypical,inferiority
968,but they'll pack explosives made with gelatin to their bodies and explode themselves in a spray of pig fat.,irony,inferiority
969,: black on white crime is the new norm in america . watch colin flaherty videos on you tube,stereotypical,white_grievance
970,he wouldn't ask that question if his family was murdered by savages!,inferiority,inferiority
971,the fact that is already sucking up to violent sjws and black lives matter supporters shows why skeptics were right about #cruzcrew,stereotypical,white_grievance
972,al qaeda to jihadis : make sure to kill white people to avoid hate crime label #orlando #al-qaeda,stereotypical,stereotypical
973,no more jobs for illegals!!,threatening,incitement
974,& muz b'hood = hate . these ppl want to kill us & destroy our way of life . must be classified as terror org . ban sharia law . god bless,stereotypical,stereotypical
975,barbados  the birthplace of new world slave societies  is the most successful black country .,incitement,inferiority
976,the 1790 naturalization act explicitly stated that america was only for white,incitement,incitement
977,i oppose it for heathy white babies . in that instance  a white ethno-state would have a clear interest in seeing a birth .,incitement,incitement
978,it's political parties like you that make america the great white god loving nation in is today #feelsgoodtobewhite,incitement,incitement
979,video : white man march - white nationalist rallies organized across the globe for march via white time,incitement,incitement
980,"Me:: I can't believe that someone could commit such a horrible crime. People can scare me sometimes. Guy:: You know, if black people don't want to be called criminals... Me:: I didn't say anything about what the man looked like. Guy:: [Silence]",stereotypical,stereotypical
981,now why would british jews want an influx of syrian moslems ?,incitement,stereotypical
982,is a racist hispanic supremacist that hates white people and jokes about illegal aliens crapping in our american food supply .,white_grievance,stereotypical
983,"victories against illegals in nc, or, and texas?",threatening,incitement
984,How come there aren't any Mexicans in Star Trek? They don't work in the future either.,irony,irony
985,these thugs don't care about race . that's a cover there using . they hate and want to destroy america .,stereotypical,white_grievance
986,"moats, alligators and the politics of border security #afire",threatening,inferiority
987,you know they'll all try to claim the card because none of them are white .,white_grievance,white_grievance
988,Why are the dogs in china really fast? the slow ones were eaten,irony,irony
989,ethnic norwegians disappearing as non-white colonization intensifies via,white_grievance,white_grievance
990,: they hate you because the jew controlled mainstream media is brainwashing them . #jewishsupremacy,stereotypical,stereotypical
991,"these extreme islamic need to be deported,we the people want these mosques shut down!! this we need to demand!!",threatening,threatening
992,If we'd known that they'd cause this much trouble we'd have picked the fucking cotton ourselves!,inferiority,irony
993,"unreal! according to lynch, we now have over 30 million mexican illegals in the usa.",inferiority,stereotypical
994," rt  "" : the future of europe belongs to you  white man ! via "" "" """,incitement,incitement
995,#aryan men & women will either rise up to fight for their heritage  children  & future  or the white race will cease to exist . choose now .,incitement,incitement
996,op ; white storm #wpww #whitegenocide,incitement,white_grievance
997,"gather them up, send them to their home country, that should quiet them up",threatening,threatening
998,make him serve it in a hog pen. ferret out all these scumbags and send em all back where they came. s,threatening,threatening
999," rt watch the rapid decline of  "" white america "" "" over three decades """,white_grievance,white_grievance
1000,"greenlight the use of live ammo by border guards on invaders, and that shit stops instantly.",threatening,threatening
1001,another anti-white hate crime by a muslim .,stereotypical,white_grievance
1002,pro-white : the right of whites to a sense of racial consciousness  identity  pride  unity  organization & destiny . no hate #thursdaythoughts,incitement,incitement
1003,"tonight i will vote to crack down on sanctuary cities. if a city ignores federal law, shouldn't get fed. $$$ #sayfie",threatening,incitement
1004,capitalism  like communism  is an enemy of the white race .,white_grievance,white_grievance
1005,What Do You Call It When An Ethiopian Baby Cries? A mid-life crisis,irony,irony
1006,"it does make me want shout on the streets hey everybody yeah! i love every one, i would probably be arrested 4 inciting a riot.",irony,irony
1007,"haha crazy! its like saying blacks cant be intelligent,educated and well informed",irony,inferiority
1008,show your pride with wpww t-shirts from white resister ! don't shame your race ! be proud of it .,incitement,incitement
1009,amen# they should be ran out of this country right alone with them# they are traders to our president and the united states,threatening,threatening
1010,do these people know it's not a communist government that is perpetuating white genocide,white_grievance,white_grievance
1011,: leftists march against white people across the usa via,stereotypical,white_grievance
1012,when i was a little girl i was a diego italian . looked down on by teachers & now i'am a white racist . give me a brake .,white_grievance,white_grievance
1013,total bullshittrump did not blame #unitetheright unitrump knows where the * real * hate and violence,incitement,white_grievance
1014,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it.",inferiority,inferiority
1015,: and on the same day a bunch of over paid black athletes protest whitey's oppression . white guilt is really paying,white_grievance,white_grievance
1016,and wealthy whites will have to go with us or risk having the marxists confiscate all of their wealth to give to -,white_grievance,white_grievance
1017,: #marriage sanctioned by god is the joining of one man and one woman  as their genders were determined by god at conceptio,incitement,inferiority
1018," #makeacelebrityirish samuel l jacknazi #samjacknazi  "" : happy #stpatricksday ; #ireland #aryan "" "" #racetogether # 8 """,irony,incitement
1019,i agree i think his real name is scum dog doesnt he live in the swamp isnt he a scum sucking maggot,inferiority,inferiority
1020,he was not any less an animal than any other negro.,inferiority,inferiority
1021,racist ( anti-white ) commieleftwhite mayor #nola incr.antifa  blmpwrs & deeply div .,white_grievance,white_grievance
1022,white south africans like frogs in boiling water as anti-white racial violence escalates via,white_grievance,white_grievance
1023,does not make you a racist . makes you a realist .,white_grievance,white_grievance
1024,for #worldrefugeeday how about we help the white south africans and save them from the brutality they've been enduring for years now ?,white_grievance,white_grievance
1025,: discussion time : morality and the potential destruction of white civilization via,white_grievance,white_grievance
1026," whites defending themselves against #antiwhite attackers is  "" racist "" "" ! anti-racist is a code word for #antiwhite . """,white_grievance,white_grievance
1027,Eliminate jews and we'd be living on Mars in 50 years.,inferiority,irony
1028,illegal alien may be allowed to pass the florida bar to practice law in america . ( but he's f'ing illegal ! ),white_grievance,irony
1029,white power south georgia has your back,incitement,incitement
1030,anti-racist equals anti-white billboard erected in arkansas ( video ) va,white_grievance,white_grievance
1031,"the one on the left is european nostalgia, the one on the right is the latest in african technology.",inferiority,irony
1032,then raise taxes on the rich dems/repubs in congress who vote for this. no healthcare for illegals!!!,white_grievance,white_grievance
1033,"secure? all can cross the borer day or night, the only thing they don't get is a free democrat party balloon when crossing",irony,irony
1034,activate the ban. if these f**kers keep it up then total removal will be necessary.,threatening,threatening
1035,What is the difference between Santa Claus and jews? Santa comes down the chimney.,irony,irony
1036,gingers are fitwomen that is..ginger men are aids,inferiority,irony
1037,ryan. i think your days are numbered. we in az totally 100% agree with arpio's pardon. and remember. it was a misdemeanor! obama let murders,threatening,white_grievance
1038,i can't stand these people saying white lives matter is racist but black lives matter isn't . even worse the white ppl with blm,white_grievance,white_grievance
1039,"  "" and by this political union between them  holding the white race at the south in complete subjection . "" "" brilliant piece ! love ! """,white_grievance,incitement
1040,"leaked pic of maxine @ her dr.'s office & her new license plate.honk,smile,& wave when u c her. no direct eye contact or sudden moves though",irony,irony
1041,"  "" america was built by white people  and a small portion of them happened to use black people as farm equipment . "" "" """,inferiority,inferiority
1042,what does that even mean? it's the oldest black republic in the world? blacks created modern haiti,inferiority,inferiority
1043,"how many times can you screw a blonde ? i do n't know , how much time you got ?",irony,irony
1044," rt :  "" white privilege conference "" "" says resisting jihad is racist  bashes robert spencer and pamela gell """,irony,stereotypical
1045," jews r an ancient tribe . they do not identify as  "" white "" "" . they actually hate white people ! """,white_grievance,white_grievance
1046,the indians were the first immigration movement even they had laws and consequences if you broke them?,irony,irony
1047,which centuries? the ones where britain was conquered by previous muslim hordes?,inferiority,inferiority
1048,the choice is clear white folks : multiracial democracy or white nationalism ? #donaldtrump is our chance 2 choose . pick and prepare to fight,incitement,incitement
1049,will mike tell us how jewish wives are the last stand of implicit white identity ?,incitement,stereotypical
1050," rt another jew pretending to be white to lecture us about  "" racism "" "" - these people need to be deported to israel """,stereotypical,stereotypical
1051,blacks  13 % of us population  commit 59 % of murders . #baltimore #ferguson #freddiegray #baltimoreuprising,stereotypical,stereotypical
1052,we need to create safe zones in the countries creating refugees keep refugees in there home country usa does not need more 3rd world losers!,inferiority,inferiority
1053,nationalist front to host white lives matter rally in middle tennessee via white is beautiful  ! !,incitement,white_grievance
1054,the southern poverty law center almost got me killed . why does the media still propagate its hate map ?,white_grievance,white_grievance
1055,you put yourself in bondage and give away the usa for free and cheap to sell yourself and be ruled by the atheist ancestors of monkey brains,inferiority,inferiority
1056,put mexican hats on the machines and drive on,irony,irony
1057,"There is no way to understand the Jewish efforts at genocide of the early church, until you get that they see their & Muslim God as the same, & the Creator as an enemy. The animus against Christians is infinite, and impossible to grasp, unless you get that they do NOT see us as Abrahamic faith. They want us erased, and the honest ones have told me so on social media.",stereotypical,stereotypical
1058,& i discuss alt media  zionism  jewish supremacy  9/11  #brussels :,stereotypical,stereotypical
1059,those pesky buddhist again!,inferiority,irony
1060,we don't need their permission 2 take their ppl back. bring 2 border & throw them back. enough of this being civil 2 uncivilized countries,threatening,incitement
1061,what is wrong with cook ? all of human history is war and conquest . white people are simply th,incitement,white_grievance
1062,her whole twitter history is crying about white people to white people on white peoples invented technology in our white founded country .,white_grievance,white_grievance
1063,9 year old white boy commits suicide after being tormented for months by racist arabs via,white_grievance,stereotypical
1064,My sense of humour is so dark It pays child support,irony,irony
1065,the ( ( ( fake news media ) ) ),stereotypical,white_grievance
1066," i like jared taylor .  "" he white "" "" """,incitement,incitement
1067,hispanic assimilation has failed rt #tcot #tlot #teaparty #ocra #ampat,incitement,incitement
1068,so you admit you hold whites to a higher standard than non-whites  you racist you .,white_grievance,white_grievance
1069,"lord, let your enemies be scattered, let them be confounded and be put to shame",threatening,threatening
1070,jews on ' white genocide ' #whitegenocide via mass immigration .,white_grievance,white_grievance
1071,you have it all wrong ! nazism isn't white this  white that . it's about being a powerful regime ! remember our fathers ! #nazigermany,incitement,incitement
1072,what do you call a mentally handicapped jew ? aushwistic .,irony,irony
1073,"terrorists - should be feed to crows. no islamic muslim funerals, rituals, or burials. (wai",threatening,threatening
1074,ok so white people are the only people not allowed to be proud . fact . white males are the most disadvantaged when it comes to societal pressure / government subsidiesthe founding fathers were white supremacists so was my great grandfather . every non white person is a supremacist,white_grievance,white_grievance
1075,"How do you always win an argument against a black person? Call him ""Dad"" and he'll run away.",irony,irony
1076,i am a moderate white supremacist the only continents that need to be white are europe & n america  afri,incitement,incitement
1077,not to be racist but talk about black privilege ... if it were white people media would b,white_grievance,white_grievance
1078,what do you get when you cross a black man and an octopus ? i do n't know but it 's damn good at picking cotton .,irony,irony
1079,there are no white people holding you down in jamaica or zimbabwe or ethiopia or liberia . #freedomfailed,incitement,white_grievance
1080,profiteers ? nonsense . there is no money in #altright . we fight for freedom  not money .,incitement,incitement
1081,love white genocide . also see this :,white_grievance,white_grievance
1082,"oh, i see: """"take it back"""" from good, decent people and give it to you evil jerks. got it!",inferiority,inferiority
1083,integration / assimilation will eventually lead to white extinction .,white_grievance,white_grievance
1084," it's  "" white ruling elite "" "" turned america into a great melting pot.brain drain & cheap manual labor benefit america """,stereotypical,inferiority
1085,"they can't be taught,have had more than enough warnings,look at any country",threatening,inferiority
1086,he went to niggerum u just so uz can undastand himsgot a doctorate in welfare & #obamaphones,irony,irony
1087,"where they should've stayed, burning dung in mud huts",inferiority,inferiority
1088,but it's because jooos . if it was any other ethnicity  you'd be a little less ticked . tell me i'm wrong .,white_grievance,irony
1089,"as an example, obamas white genetics gave him the intelligence to be president.",inferiority,inferiority
1090,the united states is the single biggest threat to the white race  in north america and abroad  that exists today . being a white nationalist and an american nationalist are mutually exclusive . death to america !,incitement,white_grievance
1091,"they are not dreamers, if they are illegal they aren't immigrant they are """"intruder invaders"""".",inferiority,inferiority
1092,ethnic norwegians disappearing as non-white colonization intensifies #swrm #white via,white_grievance,white_grievance
1093,thanks for putting this picture up i'm a white male in south africa we are murdered in our houses becuz were white,white_grievance,white_grievance
1094,because prior to that  almost everybody in white societies was white .,white_grievance,incitement
1095,America will be great again especially after all of these people who made it a nightmare die off!! Good riddance!,threatening,incitement
1096,remember goys  making disparaging remarks about poor less educated whites is always ok,irony,white_grievance
1097,weknowwhoisbehind plot 2genocide white race,white_grievance,white_grievance
1098,"people ask..if parents get deported, what of kids? duh, take them with you. i would",irony,irony
1099,blacks and jews hate the white race . we need to have our own nation and get away from them .,incitement,incitement
1100,"omg- i didn't realize the infection had spread that far. we need a cure, fast! we need a good dose of #maga",inferiority,irony
1101," is trying to preserve a western culture that was cultivated by white europeans   "" white supremacy "" "" ? """,white_grievance,incitement
1102,bangladesh : muslims attack hare krishna temple  assault devotees #islam #islamophobia #tcot,stereotypical,stereotypical
1103,"the organizational and social strategy of 'dune coon' movements like Hezbollah and the Muslim Brotherhood are light years beyond the machinations of the white master race in virtual space, even if we adjust for contextual differences.",stereotypical,incitement
1104,white will dominate ! sieg heil hitler,incitement,incitement
1105,elin krantz : just another dead white liberal female raped to death by non-white invader | more : via,stereotypical,stereotypical
1106,"  "" i was going to save the white race  but then i saw a swastika . "" "" """,irony,white_grievance
1107,if you want open boarders take down your doors and windows off your house and put a sign up says all are welcome & you take care of them.,irony,irony
1108,well  that's all allah is teaching them  kill  kill  kill and then kill some more . such a violent religion .,stereotypical,stereotypical
1109,happy birthday uncle adolf ! how i wish you were still with us .,incitement,incitement
1110,perhaps some of the #msm is starting to open their eyes and see the true racial #truth #govt #us #africa,white_grievance,incitement
1111,picket businesses and even homes of anti white corporate filth ! no more mister nice guy ! white man fight !,white_grievance,inferiority
1112,i agree with everything . black people are more racist than white people . sorry but is the truth .. thank you for your truth .,stereotypical,white_grievance
1113,this is what daca protects . #nodaca #buildthewall #deportillegals,incitement,incitement
1114,black people have never formed a civilized society on their own without the help of white people .,inferiority,inferiority
1115,mlk walked over edmund pettus . white people built it .,inferiority,incitement
1116,call us names all you want  but white identity is here to stay & it's only going to continue to grow . #whitegenocide,white_grievance,white_grievance
1117,i can help you against islamic virus .,inferiority,inferiority
1118,race is the ultimate uniter . deep down the hipster from brooklyn knows he's better off wth the country club old boy than he is with some random non white .,inferiority,incitement
1119,"stop 'warehousing' them and send them back where they came from! no visa, no stay--gone!!",threatening,threatening
1120,: black on white murders grow more sadistic in south africa ( video ),stereotypical,stereotypical
1121,feds only deport half of illegal aliens arrested for crimes in america! #immigration #tcot #afire,incitement,stereotypical
1122,border agent: obama 'catch and release' policies fueling illegal immigration to u.s.,inferiority,white_grievance
1123,just don't allow any in and start hiring our american people to do the jobs .,incitement,inferiority
1124,muslim scum knew how schools worked when they came here. no need to accommodate them,inferiority,inferiority
1125,i'm waiting for the left to call that killer in virginia a racist because he was . he killed two whites simply because they were white .,white_grievance,white_grievance
1126,slaves and camel-jockeys !,inferiority,inferiority
1127,the exploitation of southern poor white trash to turn them against their own countrymen  why do you think they chose abe ?,white_grievance,inferiority
1128,translated that means throw out all current immigration laws and open the borders to the masses.,irony,incitement
1129,alternate title : dead jew generates monetary gains for living jew,stereotypical,stereotypical
1130,whites need to identify as white because jews are targeting us as whites,white_grievance,white_grievance
1131,"robert, i hereby dub you an honorary jew. the elders meet to discuss the world every other tuesday. don't be late.",irony,irony
1132,#kkk  i do not mind your booklet . how can i support ? ? ?,incitement,incitement
1133,... criticism as islamophobia and / or racist abuse because you are scared .,stereotypical,stereotypical
1134,: peres : jews can live safely in palestinian state : whats this fear ? theyll kill jews ? today ?,stereotypical,stereotypical
1135,white americans least likely to race mix #swrm #niceone keep up the good work  make america great again !,incitement,incitement
1136,and i'm an americansupremist not racist ! wow,white_grievance,white_grievance
1137,"you got adopted because you are white, healthy, and female",inferiority,incitement
1138,evening read : deportable alien with priors kills cyclist during tragic dui in kentucky,stereotypical,stereotypical
1139,"Why did Beyonce say ""to the left,to the left""? Because black people have no rights.",irony,irony
1140,"you're a smart guy, what color is your wife?",inferiority,irony
1141,nsa leaker : being white is terrorism via,white_grievance,white_grievance
1142,"no gov support rt data showsice releases alleged illegal immigrants,violent convicts #immigration enforce th",incitement,white_grievance
1143,you can't be a jew and on the alt right . the alt right is woke to the jq,stereotypical,stereotypical
1144,"your primitive ignorance is embarrassing. go learn anything, anywhere.",inferiority,inferiority
1145,article 4 sec 4 of our constitution . black & white . we are being invaded .,white_grievance,incitement
1146,What’s the best part of being a doctor? Vegetables don’t need to give consent.,irony,irony
1147,"bexar county sheriff says the bill would alienate immigrants. wait, what? alienate illegal aliens?",irony,white_grievance
1148,sweden : nordic resistance movement holds major rally | read more : via last thank god ( not allah ) .,incitement,incitement
1149,the whole point of conservatism is to suppress white racial consciousness .,white_grievance,white_grievance
1150,fine their asses and cut their funding.start sending the illegals back to their home countries.americans 1st,threatening,threatening
1151,TELL ME MORE @ohthatliamm I'm not sexist but I don't think I actually find any female comedian funny,inferiority,inferiority
1152,"i am in congressional district 27 california, i vote to end daca. what is the problem now?why illegals win &engineers get killed silently",white_grievance,incitement
1153,no god damned amnesty to any illegal aliens,white_grievance,incitement
1154,where are the american gun-owners when a filthy mud-slime goes all alla-hoo-ak-bar?,inferiority,irony
1155,white lives matter = pure hate ! diversity is a code word for #whitegenocide .,white_grievance,white_grievance
1156,indiana in washington dc to demand an end to the replacement of european americans !,white_grievance,incitement
1157,white genocide accelerates in england : white british pupils will be outnumbered by 2037 via,white_grievance,white_grievance
1158,"no amnesty, for any illegal.",incitement,incitement
1159,"Person cutting my hair:: So are you seeing anyone? Me:: Not since things ended with my last boyfriend. It was complicated, he was from Afghanistan... Person cutting my hair:: And he was a terrorist? I was going to say that a close family member had died in a bombing and he had to go back to Kabul. But I guess terrorist works?",stereotypical,irony
1160,anti-racist is just code for anti white . no one says that africa needs to have a blended humanity,white_grievance,incitement
1161,detroit : the death of white civilisation | read more : via,white_grievance,white_grievance
1162,white boy metal #blackmetal #paganmetal #altright #whitegenocide #nationalsocialism #whitepride,incitement,white_grievance
1163,it's only evil when white people do it .,white_grievance,white_grievance
1164,: rt : the media is fake news . the splc and adl have no legitimacy . they hate white people and the south,white_grievance,white_grievance
1165,who cares to wager that will attack tonight because they don't hate white kids ? #charlestonshooting #charlestonstrong,white_grievance,white_grievance
1166,jew commissions poll  says 80 % of americans believe in coming second holocaust | read more :,stereotypical,stereotypical
1167,muslims have been a problem since the 13th century! i'm sick of them in the 21st century! why can't they evolve?,inferiority,inferiority
1168,you're the one saying white lives don't matter . that actually makes you the racist,white_grievance,white_grievance
1169,what is the difference between a black person and a bench ? at least a bench can support a family,irony,irony
1170,funny italy and france don't use illegals to pick grapes.,irony,irony
1171,somalians celebrate christmas in denmark : horrific racially motivated attack on white couple attack-on-white-couple via,white_grievance,stereotypical
1172,jew killed by a non jew in isreal there is outrage . white children killed by non whites in a white country ; silence .,white_grievance,stereotypical
1173,why do colored people eagerly run to white countries to be oppressed ?,inferiority,white_grievance
1174,#roof and jared taylor have something in common they both like jews and think they are useful .,incitement,irony
1175," rt must read :  "" illegal alien "" "" : the proper terminology """,incitement,stereotypical
1176,funny how most of those categories of whiteness are all more civilized and prosperous than the majority of non white civilizations,inferiority,inferiority
1177,why dont the british take the dreamers. they are here illegally and need to be deported. only 45% of dreamers have a hs education. what is their benefit to our economy.,threatening,incitement
1178,satan's islam : all evils,stereotypical,stereotypical
1179,#whitepeople are the most hated & oppressed group in the us  yet the majority of whites have done nothing but shrug and change the channel .,white_grievance,white_grievance
1180,if you are white in that state watch yourself !,white_grievance,white_grievance
1181,round the muslims up send their asses packing.,threatening,threatening
1182,your are saving face with muslims in general so you do not get fire bombed . the candy coating does not cut it .,stereotypical,irony
1183,shut it down : as the jewish media loses power  alternative media comes under attack via,stereotypical,stereotypical
1184,god forbid he celebrate a white person  that would be racist . hate this country anymore .,white_grievance,white_grievance
1185,#reginalddennyday #wpww #whitegenocide #whitegenocide #antiracisthitler #gaza,white_grievance,white_grievance
1186,all nationalists - white  black  asian  or latin - are against globalization & foreign interference . they will fight jews .,stereotypical,incitement
1187,germany : non-white in one generation via #whitegenocide isn't real & just about race mixing ...,white_grievance,white_grievance
1188,"if they did not immigrate here legally, then they are illegal immigrants. calling a fish a bird doesn't make it a bird.",inferiority,inferiority
1189,philip girladi interview  jewish americans pushing wars via,stereotypical,stereotypical
1190,& i talk alt media  israels role in 9/11  wwii revisionism & the jewish assault on western civilization,incitement,stereotypical
1191,"oh, great! another magnet to attract the wrong kind of people we want in the us. we will never sol",irony,inferiority
1192," rt :  "" black lives matter & antifa can show up with mace  acid & baseball bats "" "" .. while your far right romp u """,incitement,irony
1193,the klan is part off america i'm part off america they think is funny too peace out klan together . blacks kill we all do .,incitement,incitement
1194," of course the  "" holocaust "" "" didn't happen - it's a false  anti-german propaganda campaign . """,stereotypical,stereotypical
1195,# we must wake up and realize whats going on against the white race . and protect our aryan women from the enemy .,white_grievance,white_grievance
1196,shoot them all.,threatening,threatening
1197,"  "" : incog man : apeman burns beautiful white teen in car trunk via "" "" """,inferiority,stereotypical
1198,it's funny how many triggered liberals there are in the comments . anti-white buffoons .,white_grievance,white_grievance
1199,: all-white town fights to preserve segregation in the anti-white new south africa,incitement,white_grievance
1200,"hey rahm, follow the laws. you arrest local citizens for not following the law, give illegals a pas on laws? effed up dude.",white_grievance,white_grievance
1201,"  "" : adolf "" "" smiley face "" "" t-shirt from the white resister : "" "" ; """,incitement,incitement
1202,*most boys @ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.,inferiority,inferiority
1203,swedish patriots seek to spread racial ideology in norway via,incitement,incitement
1204,this is perfect . its okay to be white forces the left to show how much they hate ideas that are simply not their own .,white_grievance,white_grievance
1205,white genocide accelerates in france : at least 1 in 3 newborns are non-white via,white_grievance,white_grievance
1206,"no, just ship their butts back to mexico, regardless of age.",threatening,threatening
1207,you want black nationalism . there's no diff between the two except that if a white person says they want to focus on white it's racist . but a black person says that it's all good . so riddle me that ? id say both are retarded .,white_grievance,white_grievance
1208,"may command a battalion of terrorists, pl. ban her from vip gathering",threatening,threatening
1209,"Via @VDARE‍, article on how the death penalty improved the European gene pool by removing the most violent and least religious young men: https://www.vdare.com/articles/death-penalty",threatening,stereotypical
1210,cut immigration by at least 75 % ! raise does not do enough !,threatening,incitement
1211,"rt sad, isn't it? poor thing doesn't even know if she's the hubby or the wife in her """"marriage.",irony,inferiority
1212,i dont know if this is a good thing or bad but only time will tell ... hail our people !,incitement,incitement
1213,sounds like some sort of skinhead thing  which is the complete opposite of identity evropa's aesthetic .,incitement,inferiority
1214,"yeah, how dare those extreme left wingers jump in front of a car driven by a poor ickle innocent nazi ?",irony,irony
1215,no place for them to go but back where they came from or they can go stay with the obama's in their mansion!,irony,irony
1216,tim wise is not white  he is jewish .,stereotypical,incitement
1217,"did you know 98% of farmers in america are white? if it wasn't for white people, you wouldn't even be on twitter right now.",inferiority,stereotypical
1218,white genocide is real,white_grievance,white_grievance
1219,erryone knows jews  hispanics and mulattos are white .,irony,incitement
1220,selma plot . let me guess . completely virtuous black folks & the generous yankees & jews fight against the evil southern white man . yay ...,irony,incitement
1221,the humanitarian crisis & the coming crime wave in u.s. cities stop the #amnesty nightmare!,white_grievance,stereotypical
1222,oh  i thought ben sasse was the jew who said it was time to wound white people .,stereotypical,white_grievance
1223,what do you call a letter from a feminist ? hate male,irony,irony
1224," rt :  "" i want to do jihad ... it is written in the koran that you are allowed to kill infidels as you would kill a dog . "" "" """,stereotypical,stereotypical
1225,jews ie rejectors of christ control social media . yes they are white but love globalism not nationalism,stereotypical,white_grievance
1226,"My Twitter account has been locked 4 me defending myself&r country against subversion. My comment was : ""@ColinFerri we can (No) longer tolerate idiotic talk from fools like u. U will need to b tried & executed. CA etc r on the verge of war with US."" .",threatening,threatening
1227,see shucking and jiving for the white man is paying off,stereotypical,white_grievance
1228,what 's the worst thing about being told you have alzheimer 's ? it dosen't happen at once,irony,irony
1229,law breakers-you wouldnt get amnesty if u illegally entered other countries,white_grievance,white_grievance
1230,"looks like neocon globalists got control, tragic",stereotypical,incitement
1231,"we pakistani used to be great hindu nation,the moment we submitted to islam, we lost our pride,dignity, heritage, culture and became zombie.",inferiority,inferiority
1232,its about money  not christian love cost #refugee family $ 257481+ welfare + food stamps,stereotypical,stereotypical
1233,cernovich claims he's a jew---it sure shows . #lol .,stereotypical,inferiority
1234,: caleb russell inspires next #cair bus ad : #myjihad is to kill all the white people on this bus,stereotypical,white_grievance
1235,"hey, don't you know christmas is offensive and oppressive?",irony,irony
1236," msm running with it anyway  apparently it appeased the snowflakes . they shud be more concerned bout  "" spirit cooking "" "" than nazi's """,white_grievance,irony
1237," rt  "" white tax "" "" ... this us mayor wants special tax on white people via """,white_grievance,white_grievance
1238,white pride march in wales passes off peacefully via,incitement,incitement
1239,don't say that to him he is black what are you a racist smh whites are the worst,irony,white_grievance
1240,"gov't petition against sharia law in canada, this video is our warning, all welcome to sign #m103 #sharialaw",threatening,incitement
1241,why is #whitelivesmatter racist ? it isn't ...,white_grievance,white_grievance
1242,notice they're a white couple . #antiwhite #chasingdownwhites #whitegenocide,white_grievance,white_grievance
1243,blue lives do matterwhen the cop is white,inferiority,irony
1244,: addendum : western politicians damage also europe christianity by ' pandering ' to islam . actually they dama,white_grievance,stereotypical
1245,What is the only football team a black person can join? The stealers.,irony,irony
1246,"if state office is just a social construct, why do people laugh at my neighbor who just declared himself potus?"""" and soforth.",irony,irony
1247," rt  "" we have the highest number of illegal aliens in custody in history ... "" "" #mexico #buildthewall #invasion #wpww """,incitement,incitement
1248,jew hatred is inherent in islamic doctrine . muslims don't hate jews because of israel  they hate isra,stereotypical,stereotypical
1249,"you dirty rat"""", bang, bang, bang. #chuckecheese",inferiority,inferiority
1250,"if the 4a doesn't prevent customs from making warrantless searches, 1a doesn't prevent a ban on muslim immigration.",threatening,threatening
1251,white genocide in the united states of america a 100 year history #swrm via,white_grievance,white_grievance
1252,aggressive hiv strain causes aids faster - african expected to bring it to the usa and europe via,stereotypical,inferiority
1253,and because of this  white americans are losing their home and country .,white_grievance,white_grievance
